Prenda;Temporada;ColorPrenda;Id
Blusa;Invierno;A;117
Blusa;Primavera;C;110
Falda;Otoño;C;23
Chaqueta;Primavera;C;181
Chaqueta;Verano;C;94
Camisa;Otoño;A;121
Camisa;Otoño;B;43
Chaqueta;Otoño;C;161
Blusa;Verano;B;167
Pantalón;Otoño;A;77
Falda;Verano;C;72
Pantalón;Otoño;B;138
Camisa;Invierno;C;6
Falda;Otoño;C;194
Chaqueta;Otoño;B;143
Blusa;Otoño;C;160
Chaqueta;Invierno;B;70
Chaqueta;Invierno;C;13
Falda;Verano;A;137
Blusa;Invierno;B;73
Pantalón;Invierno;A;185
Camisa;Invierno;B;181
Blusa;Otoño;A;112
Pantalón;Verano;C;164
Blusa;Primavera;B;34
Pantalón;Primavera;C;12
Pantalón;Otoño;C;182
Blusa;Primavera;B;167
Pantalón;Primavera;B;92
Falda;Invierno;C;174
Blusa;Otoño;C;42
Chaqueta;Verano;A;168
Falda;Verano;A;68
Falda;Verano;A;197
Pantalón;Primavera;C;50
Pantalón;Otoño;A;84
Pantalón;Verano;B;161
Camisa;Otoño;B;138
Falda;Invierno;C;100
Falda;Otoño;A;154
Blusa;Invierno;B;55
Camisa;Primavera;B;162
Camisa;Otoño;B;15
Camisa;Otoño;C;147
Falda;Verano;A;80
Chaqueta;Primavera;A;166
Chaqueta;Verano;A;95
Blusa;Invierno;B;52
Camisa;Primavera;C;14
Pantalón;Primavera;B;2
Chaqueta;Otoño;C;51
Pantalón;Verano;C;113
Camisa;Primavera;A;6
Chaqueta;Invierno;C;70
Camisa;Otoño;B;104
Pantalón;Primavera;A;46
Camisa;Primavera;A;168
Pantalón;Otoño;B;46
Camisa;Primavera;C;26
Blusa;Invierno;C;58
Chaqueta;Otoño;B;100
Blusa;Otoño;B;189
Pantalón;Verano;A;72
Blusa;Invierno;A;116
Falda;Otoño;A;172
Falda;Invierno;B;39
Falda;Invierno;A;105
Falda;Invierno;C;42
Camisa;Primavera;C;97
Chaqueta;Invierno;C;85
Blusa;Verano;C;142
Chaqueta;Verano;C;8
Pantalón;Primavera;C;164
Blusa;Invierno;A;167
Camisa;Verano;A;111
Blusa;Primavera;C;60
Falda;Invierno;B;63
Pantalón;Otoño;C;119
Camisa;Invierno;A;3
Falda;Invierno;B;25
Falda;Primavera;B;31
Pantalón;Primavera;C;12
Falda;Invierno;B;55
Chaqueta;Primavera;C;93
Blusa;Verano;A;152
Camisa;Verano;C;118
Pantalón;Primavera;C;128
Chaqueta;Primavera;B;32
Chaqueta;Invierno;A;84
Chaqueta;Otoño;A;55
Pantalón;Verano;A;33
Pantalón;Otoño;C;154
Camisa;Invierno;B;160
Blusa;Invierno;A;186
Pantalón;Invierno;A;188
Pantalón;Primavera;B;42
Falda;Verano;B;141
Camisa;Otoño;C;8
Pantalón;Primavera;B;112
Falda;Invierno;B;88
Falda;Primavera;C;162
Blusa;Invierno;B;3
Chaqueta;Verano;A;172
Blusa;Verano;A;19
Camisa;Invierno;C;137
Falda;Primavera;C;72
Pantalón;Verano;B;93
Pantalón;Otoño;B;76
Falda;Otoño;C;10
Falda;Otoño;B;100
Chaqueta;Verano;C;113
Falda;Invierno;B;187
Camisa;Verano;B;77
Camisa;Invierno;A;9
Falda;Verano;C;31
Falda;Primavera;C;15
Chaqueta;Invierno;B;185
Blusa;Primavera;C;56
Falda;Verano;C;151
Falda;Verano;A;25
Camisa;Otoño;B;142
Pantalón;Verano;B;74
Falda;Otoño;C;191
Camisa;Verano;A;101
Chaqueta;Invierno;C;69
Falda;Otoño;B;191
Chaqueta;Verano;A;116
Camisa;Verano;C;192
Falda;Otoño;A;112
Chaqueta;Primavera;A;82
Blusa;Primavera;B;187
Falda;Invierno;B;151
Pantalón;Verano;A;75
Blusa;Invierno;C;57
Falda;Otoño;C;128
Pantalón;Invierno;B;181
Camisa;Invierno;C;43
Falda;Otoño;C;109
Camisa;Verano;C;19
Pantalón;Verano;C;187
Camisa;Verano;B;82
Falda;Verano;B;103
Camisa;Invierno;A;34
Pantalón;Verano;A;115
Chaqueta;Otoño;A;86
Pantalón;Primavera;B;73
Chaqueta;Otoño;B;190
Camisa;Otoño;A;181
Camisa;Primavera;C;148
Falda;Primavera;B;90
Falda;Primavera;B;47
Blusa;Otoño;B;82
Pantalón;Verano;B;79
Falda;Verano;C;149
Camisa;Primavera;C;160
Camisa;Otoño;B;26
Chaqueta;Verano;B;20
Chaqueta;Otoño;A;139
Pantalón;Otoño;A;193
Camisa;Verano;C;12
Pantalón;Primavera;C;113
Falda;Invierno;B;110
Falda;Invierno;C;48
Falda;Otoño;B;142
Blusa;Primavera;B;27
Falda;Verano;C;132
Pantalón;Otoño;A;145
Pantalón;Invierno;C;114
Falda;Otoño;B;147
Camisa;Primavera;C;183
Chaqueta;Invierno;C;161
Chaqueta;Invierno;B;73
Pantalón;Verano;B;118
Camisa;Invierno;C;170
Blusa;Primavera;B;149
Blusa;Invierno;B;80
Pantalón;Verano;C;137
Pantalón;Invierno;C;92
Blusa;Otoño;B;99
Blusa;Invierno;C;30
Falda;Invierno;C;142
Blusa;Verano;C;97
Camisa;Invierno;A;148
Chaqueta;Primavera;B;191
Falda;Verano;C;71
Camisa;Otoño;A;40
Blusa;Invierno;A;50
Blusa;Verano;B;120
Pantalón;Verano;B;128
Pantalón;Otoño;C;144
Blusa;Otoño;C;61
Blusa;Primavera;C;100
Falda;Verano;A;196
Pantalón;Otoño;A;123
Chaqueta;Verano;A;87
Falda;Otoño;A;124
Falda;Otoño;B;64
Blusa;Otoño;C;137
Blusa;Primavera;C;95
Camisa;Invierno;B;84
Pantalón;Otoño;A;4
Pantalón;Verano;B;94
Pantalón;Invierno;C;136
Blusa;Otoño;B;12
Blusa;Primavera;C;182
Blusa;Otoño;C;102
Blusa;Verano;B;12
Camisa;Otoño;C;139
Camisa;Otoño;A;129
Blusa;Primavera;B;195
Pantalón;Primavera;A;143
Chaqueta;Primavera;A;185
Blusa;Otoño;A;143
Pantalón;Otoño;C;125
Chaqueta;Otoño;B;149
Camisa;Verano;B;86
Pantalón;Verano;C;165
Falda;Invierno;B;76
Chaqueta;Invierno;C;69
Falda;Primavera;C;96
Falda;Otoño;B;23
Chaqueta;Primavera;B;29
Camisa;Otoño;A;190
Chaqueta;Otoño;A;148
Blusa;Invierno;B;88
Falda;Verano;B;144
Pantalón;Otoño;C;25
Camisa;Otoño;A;82
Chaqueta;Invierno;B;69
Camisa;Otoño;C;19
Chaqueta;Otoño;C;119
Camisa;Otoño;C;4
Camisa;Invierno;C;113
Chaqueta;Verano;A;199
Camisa;Invierno;C;2
Pantalón;Otoño;A;52
Falda;Otoño;A;138
Falda;Otoño;C;7
Pantalón;Otoño;C;123
Falda;Primavera;C;101
Camisa;Invierno;A;199
Chaqueta;Otoño;C;81
Chaqueta;Verano;B;32
Blusa;Invierno;A;28
Blusa;Otoño;A;50
Blusa;Primavera;C;36
Pantalón;Invierno;B;25
Blusa;Otoño;C;173
Camisa;Verano;A;11
Falda;Primavera;B;129
Camisa;Invierno;C;162
Falda;Otoño;B;49
Blusa;Otoño;A;115
Camisa;Otoño;A;171
Falda;Primavera;C;200
Pantalón;Otoño;C;41
Chaqueta;Otoño;A;16
Chaqueta;Primavera;C;73
Falda;Otoño;B;129
Pantalón;Invierno;C;111
Falda;Verano;C;185
Blusa;Primavera;A;56
Blusa;Primavera;C;44
Falda;Otoño;B;34
Camisa;Otoño;A;148
Falda;Verano;B;85
Chaqueta;Otoño;B;53
Falda;Verano;C;56
Pantalón;Primavera;C;171
Camisa;Invierno;C;134
Blusa;Invierno;C;85
Pantalón;Otoño;A;148
Pantalón;Verano;C;84
Camisa;Primavera;A;172
Chaqueta;Verano;A;152
Chaqueta;Invierno;A;196
Blusa;Otoño;A;23
Chaqueta;Otoño;A;10
Camisa;Verano;A;82
Chaqueta;Primavera;A;28
Chaqueta;Otoño;A;190
Chaqueta;Verano;B;6
Pantalón;Invierno;A;141
Chaqueta;Invierno;C;156
Camisa;Otoño;C;126
Chaqueta;Invierno;C;99
Pantalón;Otoño;B;109
Camisa;Invierno;A;116
Pantalón;Primavera;A;36
Chaqueta;Primavera;A;45
Pantalón;Primavera;A;184
Blusa;Otoño;A;7
Blusa;Verano;B;9
Falda;Otoño;B;165
Chaqueta;Otoño;C;23
Camisa;Invierno;A;65
Chaqueta;Otoño;C;155
Camisa;Otoño;A;156
Blusa;Otoño;B;119
Camisa;Primavera;C;111
Falda;Verano;A;105
Falda;Primavera;A;84
Blusa;Primavera;B;189
Falda;Primavera;B;73
Camisa;Otoño;A;192
Camisa;Verano;A;150
Falda;Otoño;B;116
Pantalón;Invierno;C;120
Chaqueta;Verano;C;99
Chaqueta;Otoño;A;133
Falda;Verano;A;143
Pantalón;Primavera;B;68
Falda;Primavera;B;31
Camisa;Primavera;C;174
Falda;Verano;A;105
Blusa;Otoño;A;107
Falda;Invierno;A;181
Falda;Invierno;B;76
Chaqueta;Otoño;C;114
Pantalón;Verano;B;4
Pantalón;Primavera;A;21
Falda;Invierno;C;125
Chaqueta;Invierno;A;86
Falda;Otoño;A;96
Pantalón;Invierno;B;48
Camisa;Otoño;C;98
Blusa;Verano;B;69
Falda;Primavera;B;179
Chaqueta;Verano;A;52
Blusa;Primavera;A;90
Falda;Otoño;A;100
Chaqueta;Primavera;A;18
Falda;Verano;B;88
Camisa;Verano;A;112
Falda;Invierno;B;2
Falda;Verano;A;90
Falda;Verano;C;7
Falda;Invierno;C;176
Blusa;Primavera;A;59
Falda;Verano;C;56
Pantalón;Verano;C;8
Chaqueta;Primavera;C;86
Pantalón;Invierno;C;149
Blusa;Primavera;A;163
Falda;Invierno;A;65
Blusa;Primavera;C;91
Falda;Otoño;C;184
Falda;Invierno;A;167
Camisa;Verano;C;172
Blusa;Verano;C;197
Falda;Primavera;C;91
Camisa;Primavera;B;55
Camisa;Primavera;C;101
Pantalón;Otoño;C;25
Blusa;Otoño;C;190
Falda;Primavera;A;81
Blusa;Primavera;C;28
Blusa;Verano;B;11
Pantalón;Verano;C;53
Falda;Verano;B;11
Falda;Otoño;A;16
Camisa;Otoño;B;77
Blusa;Otoño;A;175
Blusa;Invierno;C;61
Pantalón;Verano;C;161
Blusa;Primavera;C;112
Camisa;Invierno;B;174
Blusa;Otoño;C;32
Pantalón;Otoño;B;133
Camisa;Primavera;B;171
Blusa;Verano;B;144
Pantalón;Otoño;B;27
Chaqueta;Otoño;A;153
Blusa;Otoño;B;12
Chaqueta;Otoño;A;186
Falda;Invierno;C;17
Chaqueta;Primavera;C;168
Falda;Primavera;A;14
Camisa;Primavera;A;191
Chaqueta;Primavera;B;58
Falda;Verano;A;179
Falda;Primavera;B;64
Pantalón;Otoño;C;97
Chaqueta;Otoño;B;137
Chaqueta;Verano;C;175
Chaqueta;Otoño;C;124
Falda;Primavera;C;97
Falda;Otoño;B;133
Camisa;Invierno;B;174
Blusa;Invierno;C;131
Blusa;Otoño;C;128
Pantalón;Invierno;A;45
Blusa;Otoño;A;46
Falda;Otoño;B;143
Blusa;Otoño;B;59
Falda;Primavera;C;71
Falda;Primavera;B;164
Pantalón;Invierno;A;139
Chaqueta;Verano;B;31
Camisa;Verano;B;102
Camisa;Otoño;A;147
Falda;Primavera;B;56
Falda;Invierno;B;188
Falda;Verano;B;70
Blusa;Verano;B;191
Falda;Verano;A;128
Blusa;Otoño;B;189
Falda;Verano;C;39
Pantalón;Primavera;B;116
Pantalón;Primavera;C;17
Chaqueta;Primavera;B;58
Falda;Primavera;A;64
Camisa;Primavera;B;91
Camisa;Otoño;A;69
Blusa;Verano;A;148
Chaqueta;Otoño;C;185
Camisa;Primavera;C;71
Camisa;Invierno;A;77
Blusa;Verano;A;13
Pantalón;Invierno;A;66
Falda;Primavera;A;56
Camisa;Verano;B;128
Camisa;Primavera;A;126
Camisa;Primavera;B;48
Falda;Otoño;A;26
Blusa;Invierno;B;11
Chaqueta;Primavera;A;106
Falda;Primavera;A;148
Pantalón;Invierno;B;101
Blusa;Otoño;A;125
Camisa;Primavera;B;159
Camisa;Otoño;B;41
Camisa;Invierno;C;98
Blusa;Primavera;C;77
Chaqueta;Primavera;B;144
Falda;Invierno;A;142
Camisa;Verano;B;23
Camisa;Invierno;C;116
Blusa;Otoño;A;54
Blusa;Otoño;A;22
Chaqueta;Invierno;B;68
Falda;Invierno;A;199
Camisa;Primavera;C;85
Pantalón;Verano;A;15
Camisa;Invierno;C;105
Pantalón;Verano;B;199
Pantalón;Primavera;C;175
Camisa;Otoño;C;40
Chaqueta;Verano;C;116
Pantalón;Invierno;B;194
Pantalón;Verano;A;163
Pantalón;Verano;B;37
Blusa;Primavera;B;125
Chaqueta;Otoño;C;103
Blusa;Otoño;A;26
Camisa;Verano;A;64
Pantalón;Otoño;B;152
Falda;Otoño;C;165
Blusa;Primavera;B;138
Pantalón;Otoño;C;161
Camisa;Invierno;B;150
Pantalón;Verano;B;8
Blusa;Verano;A;115
Camisa;Primavera;A;151
Blusa;Invierno;C;135
Chaqueta;Otoño;C;148
Falda;Otoño;A;119
Falda;Primavera;B;178
Camisa;Verano;A;10
Camisa;Verano;A;152
Camisa;Otoño;A;196
Blusa;Verano;C;43
Camisa;Otoño;A;61
Camisa;Primavera;A;35
Pantalón;Otoño;B;114
Pantalón;Invierno;C;48
Pantalón;Verano;C;94
Camisa;Primavera;C;16
Chaqueta;Invierno;C;20
Falda;Invierno;A;198
Chaqueta;Invierno;C;119
Camisa;Primavera;A;142
Falda;Primavera;A;29
Camisa;Otoño;B;188
Camisa;Primavera;C;57
Blusa;Otoño;A;168
Camisa;Primavera;B;169
Falda;Invierno;C;39
Blusa;Verano;C;37
Falda;Primavera;A;189
Pantalón;Primavera;A;156
Pantalón;Otoño;A;33
Falda;Invierno;A;66
Camisa;Invierno;B;24
Chaqueta;Invierno;C;152
Blusa;Primavera;A;58
Falda;Invierno;B;84
Chaqueta;Verano;B;141
Chaqueta;Primavera;A;106
Falda;Otoño;C;12
Pantalón;Verano;B;115
Chaqueta;Verano;A;120
Pantalón;Invierno;B;91
Falda;Otoño;B;189
Chaqueta;Invierno;B;37
Pantalón;Invierno;B;185
Pantalón;Otoño;B;173
Camisa;Invierno;C;31
Pantalón;Otoño;C;15
Chaqueta;Invierno;B;174
Blusa;Primavera;B;164
Camisa;Primavera;A;52
Blusa;Primavera;C;87
Pantalón;Otoño;C;47
Camisa;Otoño;B;46
Camisa;Verano;C;27
Pantalón;Verano;B;129
Chaqueta;Verano;A;191
Falda;Otoño;B;20
Falda;Otoño;A;200
Pantalón;Verano;A;131
Pantalón;Verano;A;82
Chaqueta;Otoño;A;39
Falda;Verano;C;12
Falda;Primavera;C;112
Chaqueta;Otoño;B;37
Camisa;Invierno;A;102
Camisa;Invierno;C;33
Blusa;Verano;A;122
Pantalón;Primavera;A;137
Falda;Primavera;C;51
Pantalón;Primavera;B;16
Chaqueta;Otoño;C;29
Camisa;Verano;A;102
Camisa;Primavera;C;44
Falda;Otoño;B;192
Chaqueta;Primavera;B;192
Falda;Verano;C;23
Pantalón;Primavera;A;152
Camisa;Primavera;C;192
Falda;Invierno;C;72
Camisa;Otoño;A;23
Pantalón;Otoño;C;9
Blusa;Invierno;B;145
Blusa;Invierno;B;33
Falda;Otoño;C;56
Chaqueta;Otoño;C;168
Pantalón;Verano;B;115
Pantalón;Otoño;C;63
Chaqueta;Primavera;C;196
Camisa;Otoño;C;148
Blusa;Invierno;C;73
Chaqueta;Otoño;A;192
Chaqueta;Invierno;B;127
Pantalón;Otoño;B;46
Chaqueta;Verano;C;138
Camisa;Primavera;C;143
Camisa;Primavera;A;99
Camisa;Otoño;B;170
Camisa;Primavera;C;172
Pantalón;Otoño;A;126
Falda;Otoño;C;57
Pantalón;Verano;A;13
Blusa;Invierno;A;84
Blusa;Primavera;C;64
Camisa;Invierno;B;126
Blusa;Otoño;A;13
Blusa;Otoño;C;19
Camisa;Invierno;A;34
Falda;Verano;B;33
Falda;Otoño;B;115
Camisa;Invierno;A;30
Falda;Invierno;A;148
Falda;Verano;C;23
Pantalón;Verano;A;122
Chaqueta;Invierno;C;80
Blusa;Primavera;A;129
Blusa;Primavera;A;55
Chaqueta;Otoño;C;60
Falda;Invierno;C;103
Chaqueta;Invierno;C;109
Blusa;Primavera;C;95
Camisa;Primavera;A;152
Pantalón;Invierno;B;96
Camisa;Primavera;A;179
Camisa;Verano;B;64
Chaqueta;Invierno;A;101
Blusa;Otoño;C;43
Camisa;Otoño;C;151
Pantalón;Verano;C;93
Pantalón;Otoño;C;112
Pantalón;Verano;A;186
Pantalón;Otoño;B;44
Camisa;Invierno;C;42
Falda;Verano;C;98
Pantalón;Verano;A;48
Falda;Invierno;C;115
Camisa;Invierno;A;115
Falda;Otoño;C;20
Chaqueta;Invierno;A;76
Camisa;Primavera;A;179
Pantalón;Otoño;B;4
Camisa;Invierno;B;159
Blusa;Verano;B;155
Chaqueta;Otoño;A;33
Blusa;Otoño;A;88
Falda;Invierno;C;51
Pantalón;Otoño;B;72
Pantalón;Verano;B;186
Pantalón;Primavera;A;164
Blusa;Invierno;B;8
Falda;Otoño;A;164
Pantalón;Invierno;B;20
Chaqueta;Primavera;C;77
Camisa;Invierno;C;56
Blusa;Primavera;C;59
Falda;Primavera;C;24
Camisa;Otoño;C;97
Blusa;Verano;C;106
Camisa;Primavera;A;138
Camisa;Primavera;A;20
Pantalón;Verano;B;182
Blusa;Primavera;C;45
Blusa;Invierno;A;74
Camisa;Verano;C;64
Chaqueta;Invierno;C;131
Falda;Invierno;B;68
Blusa;Verano;B;180
Chaqueta;Invierno;B;78
Pantalón;Invierno;A;146
Blusa;Invierno;B;130
Blusa;Verano;C;136
Pantalón;Verano;B;96
Falda;Invierno;C;171
Pantalón;Verano;C;40
Camisa;Verano;B;13
Chaqueta;Primavera;B;99
Falda;Invierno;B;21
Falda;Primavera;C;192
Falda;Verano;A;161
Camisa;Invierno;A;31
Camisa;Primavera;B;5
Pantalón;Otoño;A;113
Pantalón;Invierno;C;37
Falda;Otoño;C;103
Pantalón;Otoño;B;51
Camisa;Verano;A;29
Camisa;Invierno;B;172
Falda;Primavera;A;182
Pantalón;Verano;A;122
Falda;Verano;B;144
Chaqueta;Invierno;A;64
Falda;Otoño;B;142
Falda;Otoño;C;93
Blusa;Invierno;A;76
Camisa;Otoño;A;29
Pantalón;Verano;A;3
Chaqueta;Invierno;A;20
Falda;Verano;A;124
Pantalón;Otoño;B;34
Falda;Invierno;C;41
Falda;Invierno;B;156
Falda;Invierno;A;25
Pantalón;Invierno;C;179
Falda;Verano;B;67
Blusa;Primavera;B;52
Blusa;Verano;B;195
Blusa;Primavera;B;192
Falda;Primavera;C;184
Blusa;Invierno;C;43
Camisa;Verano;C;186
Chaqueta;Invierno;C;102
Blusa;Primavera;B;169
Camisa;Primavera;B;68
Falda;Otoño;B;181
Blusa;Otoño;A;20
Blusa;Verano;C;16
Camisa;Invierno;A;72
Blusa;Verano;B;31
Falda;Otoño;B;116
Blusa;Invierno;B;50
Camisa;Otoño;C;29
Blusa;Otoño;B;188
Falda;Invierno;C;58
Pantalón;Otoño;B;61
Falda;Invierno;B;145
Camisa;Invierno;B;107
Chaqueta;Verano;A;120
Pantalón;Primavera;B;132
Pantalón;Primavera;A;178
Falda;Otoño;B;44
Falda;Verano;A;128
Chaqueta;Primavera;A;126
Pantalón;Verano;B;113
Pantalón;Otoño;A;169
Pantalón;Verano;B;1
Blusa;Primavera;C;48
Blusa;Primavera;A;13
Falda;Otoño;C;129
Falda;Verano;B;115
Camisa;Otoño;C;103
Blusa;Verano;B;152
Chaqueta;Invierno;B;102
Chaqueta;Verano;C;185
Pantalón;Otoño;B;41
Blusa;Invierno;A;133
Pantalón;Invierno;A;108
Falda;Otoño;A;156
Pantalón;Otoño;C;95
Chaqueta;Invierno;B;35
Chaqueta;Primavera;B;115
Chaqueta;Otoño;A;190
Camisa;Primavera;B;128
Camisa;Verano;A;16
Blusa;Primavera;B;89
Pantalón;Invierno;B;6
Blusa;Otoño;B;199
Blusa;Primavera;A;58
Pantalón;Verano;B;68
Falda;Otoño;A;97
Chaqueta;Verano;B;71
Falda;Otoño;C;177
Chaqueta;Invierno;C;100
Blusa;Primavera;C;146
Chaqueta;Verano;C;184
Falda;Verano;B;136
Chaqueta;Primavera;B;72
Chaqueta;Invierno;C;174
Pantalón;Invierno;C;177
Falda;Primavera;C;186
Chaqueta;Verano;B;128
Falda;Invierno;C;176
Blusa;Invierno;B;166
Chaqueta;Primavera;A;63
Camisa;Invierno;B;16
Pantalón;Otoño;A;178
Pantalón;Primavera;B;108
Falda;Primavera;B;140
Chaqueta;Primavera;A;163
Camisa;Invierno;B;190
Falda;Otoño;C;167
Pantalón;Invierno;A;189
Chaqueta;Verano;A;64
Blusa;Otoño;C;19
Falda;Verano;B;33
Falda;Verano;B;69
Falda;Invierno;A;116
Camisa;Verano;A;9
Blusa;Otoño;C;65
Chaqueta;Verano;C;34
Camisa;Verano;C;175
Pantalón;Primavera;A;198
Pantalón;Primavera;B;105
Falda;Primavera;B;17
Falda;Otoño;B;53
Camisa;Otoño;A;68
Pantalón;Invierno;C;150
Camisa;Otoño;B;185
Chaqueta;Verano;A;181
Blusa;Otoño;A;51
Chaqueta;Primavera;B;165
Camisa;Invierno;C;58
Pantalón;Otoño;A;31
Camisa;Verano;B;47
Blusa;Verano;C;18
Falda;Otoño;A;124
Chaqueta;Otoño;C;181
Camisa;Otoño;B;113
Falda;Primavera;B;135
Falda;Primavera;B;70
Falda;Verano;B;71
Blusa;Primavera;A;54
Pantalón;Primavera;B;200
Camisa;Primavera;C;19
Pantalón;Invierno;A;48
Pantalón;Invierno;A;85
Pantalón;Otoño;C;148
Camisa;Otoño;C;58
Camisa;Verano;C;176
Camisa;Otoño;A;101
Chaqueta;Otoño;C;185
Falda;Otoño;B;25
Falda;Otoño;B;96
Pantalón;Primavera;A;72
Pantalón;Primavera;A;180
Falda;Verano;B;65
Pantalón;Primavera;A;110
Falda;Primavera;A;98
Chaqueta;Otoño;B;99
Camisa;Verano;A;81
Camisa;Otoño;B;56
Pantalón;Verano;A;149
Pantalón;Otoño;C;130
Falda;Verano;A;72
Pantalón;Otoño;C;20
Chaqueta;Primavera;C;59
Falda;Primavera;C;100
Chaqueta;Invierno;B;154
Pantalón;Invierno;C;129
Camisa;Primavera;A;115
Camisa;Verano;B;161
Falda;Otoño;A;67
Blusa;Verano;B;81
Blusa;Primavera;C;163
Camisa;Primavera;C;21
Chaqueta;Otoño;A;41
Pantalón;Invierno;B;78
Falda;Verano;B;184
Falda;Verano;A;66
Blusa;Primavera;C;155
Camisa;Otoño;A;71
Blusa;Invierno;A;195
Pantalón;Primavera;C;134
Falda;Primavera;C;48
Pantalón;Verano;C;72
Camisa;Invierno;A;196
Chaqueta;Verano;A;55
Camisa;Verano;A;185
Pantalón;Primavera;A;18
Chaqueta;Invierno;C;28
Chaqueta;Otoño;A;22
Chaqueta;Invierno;C;66
Falda;Invierno;A;57
Falda;Otoño;C;20
Blusa;Primavera;B;188
Camisa;Invierno;A;133
Camisa;Invierno;B;13
Camisa;Invierno;B;79
Blusa;Otoño;B;70
Blusa;Invierno;A;173
Camisa;Otoño;C;1
Falda;Invierno;B;106
Falda;Primavera;B;122
Pantalón;Invierno;A;155
Blusa;Otoño;A;193
Falda;Otoño;B;95
Falda;Invierno;C;156
Camisa;Verano;B;110
Camisa;Invierno;A;60
Pantalón;Primavera;B;2
Pantalón;Invierno;C;144
Falda;Invierno;A;142
Falda;Invierno;C;187
Chaqueta;Verano;B;36
Pantalón;Verano;B;105
Pantalón;Invierno;B;180
Blusa;Primavera;C;76
Chaqueta;Invierno;C;107
Falda;Primavera;C;76
Camisa;Invierno;A;78
Blusa;Primavera;B;25
Chaqueta;Otoño;C;119
Falda;Invierno;A;109
Falda;Invierno;C;76
Blusa;Invierno;A;43
Pantalón;Invierno;A;105
Pantalón;Primavera;C;128
Blusa;Primavera;A;87
Falda;Verano;C;31
Blusa;Verano;A;186
Falda;Primavera;A;146
Chaqueta;Primavera;A;79
Falda;Verano;C;24
Chaqueta;Invierno;A;131
Pantalón;Invierno;A;90
Camisa;Primavera;A;29
Chaqueta;Otoño;A;25
Camisa;Otoño;C;8
Blusa;Primavera;C;6
Chaqueta;Verano;C;178
Pantalón;Verano;A;20
Pantalón;Primavera;C;53
Pantalón;Verano;A;113
Falda;Invierno;C;35
Pantalón;Invierno;A;21
Camisa;Primavera;B;136
Blusa;Invierno;B;77
Pantalón;Primavera;C;150
Pantalón;Primavera;B;126
Camisa;Primavera;C;116
Camisa;Primavera;A;102
Blusa;Verano;B;167
Falda;Otoño;C;159
Falda;Otoño;C;16
Chaqueta;Otoño;B;61
Chaqueta;Verano;A;185
Blusa;Verano;B;52
Blusa;Verano;B;12
Pantalón;Verano;A;182
Camisa;Primavera;A;13
Falda;Otoño;A;67
Pantalón;Primavera;B;94
Pantalón;Verano;C;39
Falda;Otoño;C;80
Camisa;Primavera;A;32
Camisa;Verano;B;175
Falda;Invierno;C;165
Falda;Primavera;A;145
Blusa;Otoño;A;185
Falda;Invierno;C;71
Camisa;Invierno;A;29
Blusa;Primavera;C;76
Blusa;Invierno;A;173
Camisa;Invierno;A;171
Falda;Verano;C;59
Falda;Otoño;A;27
Pantalón;Primavera;C;153
Blusa;Primavera;A;198
Falda;Otoño;A;194
Falda;Verano;B;46
Falda;Verano;B;104
Camisa;Primavera;C;101
Blusa;Primavera;B;4
Camisa;Verano;A;48
Camisa;Invierno;C;70
Blusa;Invierno;C;89
Chaqueta;Primavera;B;57
Chaqueta;Primavera;B;199
Camisa;Otoño;A;189
Falda;Otoño;A;188
Blusa;Primavera;A;76
Falda;Primavera;A;193
Chaqueta;Primavera;A;72
Falda;Primavera;C;53
Chaqueta;Invierno;C;179
Chaqueta;Verano;C;63
Chaqueta;Otoño;A;40
Falda;Primavera;C;64
Chaqueta;Primavera;C;51
Chaqueta;Verano;A;134
Pantalón;Otoño;B;140
Pantalón;Primavera;C;173
Camisa;Invierno;B;85
Camisa;Verano;A;190
Blusa;Invierno;C;145
Camisa;Invierno;B;119
Pantalón;Invierno;B;54
Pantalón;Otoño;B;38
Camisa;Primavera;C;53
Camisa;Primavera;A;97
Camisa;Verano;A;103
Chaqueta;Verano;B;108
Camisa;Invierno;C;134
Chaqueta;Verano;C;26
Camisa;Primavera;B;64
Chaqueta;Verano;C;85
Falda;Primavera;B;145
Falda;Invierno;A;68
Chaqueta;Primavera;C;141
Chaqueta;Primavera;C;123
Falda;Primavera;B;18
Chaqueta;Invierno;B;103
Falda;Invierno;B;167
Blusa;Invierno;C;111
Blusa;Invierno;A;120
Camisa;Invierno;A;191
Camisa;Verano;C;95
Blusa;Invierno;B;156
Pantalón;Invierno;A;121
Pantalón;Otoño;C;56
Chaqueta;Primavera;B;122
Blusa;Verano;C;167
Falda;Primavera;A;159
Camisa;Verano;C;95
Camisa;Verano;A;40
Pantalón;Primavera;C;78
Falda;Otoño;C;104
Camisa;Primavera;B;161
Pantalón;Primavera;C;172
Blusa;Otoño;B;126
Chaqueta;Primavera;A;76
Chaqueta;Otoño;C;182
Falda;Otoño;C;112
Blusa;Otoño;A;131
Pantalón;Invierno;B;186
Blusa;Verano;C;26
Chaqueta;Verano;C;159
Falda;Invierno;A;61
Pantalón;Otoño;B;185
Camisa;Otoño;B;111
Chaqueta;Invierno;A;52
Blusa;Invierno;A;112
Chaqueta;Verano;C;99
Falda;Verano;A;64
Pantalón;Invierno;C;74
Pantalón;Primavera;B;88
Blusa;Verano;B;186
Camisa;Verano;C;114
Falda;Invierno;A;167
Pantalón;Otoño;B;137
Pantalón;Primavera;A;8
Pantalón;Otoño;A;108
Blusa;Primavera;C;189
